x,y
0.842317,-0.942593
-0.078841,-0.971296
-0.039421,0.014352
0.480290,-0.492824
0.240145,0.253588
0.120072,0.626794
0.060036,0.813397
0.530018,-0.093302
-0.234991,-0.546651
-0.617495,-0.773325
-0.808748,-0.886663
0.095626,-0.943331
0.047813,0.028334
0.523907,-0.485833
0.261953,0.257084
0.130977,0.628542
-0.434512,-0.185729
-0.217256,0.407135
-0.108628,0.703568
-0.054314,0.851784
0.472843,-0.074108
-0.263578,-0.537054
-0.131789,0.231473
0.434105,-0.384264
0.217053,0.307868
0.108526,0.653934
0.554263,-0.173033
-0.222868,-0.586516
-0.111434,0.206742
-0.555717,-0.396629
-0.277859,0.301685
-0.638929,-0.349157
-0.819465,-0.674579
-0.909732,-0.837289
-0.954866,-0.918645
-0.977433,-0.959322
-0.488717,0.020339
-0.744358,-0.489831
-0.872179,-0.744915
-0.936090,-0.872458
-0.468045,0.063771
-0.234022,0.531886
-0.617011,-0.234057
-0.308506,0.382971
-0.154253,0.691486
-0.577126,-0.154257
-0.788563,-0.577129
-0.894282,-0.788564
-0.947141,-0.894282
-0.973570,-0.947141
0.013215,-0.973571
-0.493393,-0.986785
0.253304,-0.993393
0.626652,-0.996696
0.313326,0.001652
0.656663,-0.499174
-0.171669,-0.749587
0.414166,-0.874794
-0.292917,-0.937397
-0.646459,-0.968698
-0.323229,0.015651
-0.661615,-0.492175
-0.830807,-0.746087
-0.915404,-0.873044
0.042298,-0.936522
0.021149,0.031739
0.510575,-0.484130
0.755287,-0.742065
-0.122356,-0.871033
0.438822,-0.935516
0.719411,-0.967758
-0.140295,-0.983879
-0.570147,-0.991940
-0.285074,0.004030
-0.642537,-0.497985
0.178732,-0.748992
0.089366,0.125504
0.044683,0.562752
-0.477659,-0.218624
-0.738829,-0.609312
0.130585,-0.804656
0.565293,-0.902328
-0.217354,-0.951164
0.391323,-0.975582
0.195662,0.012209
0.597831,-0.493896
0.798915,-0.746948
0.899458,-0.873474
0.449729,0.063263
0.724864,-0.468368
0.862432,-0.734184
-0.068784,-0.867092
-0.534392,-0.933546
-0.267196,0.033227
-0.633598,-0.483387
-0.316799,0.258307
-0.658399,-0.370847
-0.829200,-0.685423
0.085400,-0.842712
0.042700,0.078644
0.021350,0.539322
-0.489325,-0.230339
0.255338,-0.615169
0.627669,-0.807585
-0.186166,-0.903792
-0.093083,0.048104
-0.046541,0.524052
-0.523271,-0.237974
-0.261635,0.381013
-0.630818,-0.309494
0.184591,-0.654747
-0.407704,-0.827373
-0.703852,-0.913687
-0.851926,-0.956843
-0.925963,-0.978422
-0.962982,-0.989211
0.018509,-0.994605
-0.490745,-0.997303
0.254627,-0.998651
-0.372686,-0.999326
0.313657,-0.999663
-0.343172,-0.999831
-0.671586,-0.999916
-0.835793,-0.999958
0.082104,-0.999979
0.041052,0.000011
0.520526,-0.499995
0.760263,-0.749997
0.880131,-0.874999
0.940066,-0.937499
0.970033,-0.968750
0.985016,-0.984375
0.992508,-0.992187
0.496254,0.003906
0.248127,0.501953
0.624064,-0.249023
-0.187968,-0.624512
-0.593984,-0.812256
0.203008,-0.906128
0.101504,0.046936
-0.449248,-0.476532
-0.224624,0.261734
-0.612312,-0.369133
0.193844,-0.684566
0.596922,-0.842283
0.798461,-0.921142
-0.100770,-0.960571
-0.550385,-0.980285
0.224808,-0.990143
0.612404,-0.995071
0.806202,-0.997536
-0.096899,-0.998768
-0.048450,0.000616
-0.524225,-0.499692
0.237888,-0.749846
-0.381056,-0.874923
0.309472,-0.937461
0.654736,-0.968731
-0.172632,-0.984365
0.413684,-0.992183
0.706842,-0.996091
0.353421,0.001954
-0.323290,-0.499023
-0.661645,-0.749511
0.169178,-0.874756
0.084589,0.062622
-0.457706,-0.468689
0.271147,-0.734344
0.635574,-0.867172
0.817787,-0.933586
-0.091107,-0.966793
-0.545553,-0.983397
-0.772777,-0.991698
-0.386388,0.004151
0.306806,-0.497925
0.153403,0.251038
-0.423299,-0.374481
-0.711649,-0.687241
0.144175,-0.843620
0.072088,0.078190
-0.463956,-0.460905
-0.231978,0.269547
-0.115989,0.634774
0.442005,-0.182613
-0.278997,-0.591307
0.360501,-0.795653
0.680251,-0.897827
0.840125,-0.948913
-0.079937,-0.974457
-0.539969,-0.987228
-0.769984,-0.993614
0.115008,-0.996807
-0.442496,-0.998404
-0.721248,-0.999202
-0.360624,0.000399
-0.180312,0.500200
-0.590156,-0.249900
-0.795078,-0.624950
-0.897539,-0.812475
0.051230,-0.906238
0.025615,0.046881
0.012808,0.523441
0.506404,-0.238280
-0.246798,-0.619140
-0.623399,-0.809570
0.188300,-0.904785
-0.405850,-0.952392
-0.702925,-0.976196
-0.851462,-0.988098
-0.925731,-0.994049
0.037134,-0.997025
-0.481433,-0.998512
-0.740716,-0.999256
0.129642,-0.999628
0.064821,0.000186
0.032410,0.500093
0.016205,0.750046
0.008103,0.875023
0.004051,0.937512
-0.497974,-0.031244
-0.248987,0.484378
-0.124494,0.742189
-0.062247,0.871094
0.468877,-0.064453
0.734438,-0.532226
0.367219,0.233887
0.683610,-0.383057
0.341805,0.308472
0.670902,-0.345764
0.835451,-0.672882
0.417726,0.163559
-0.291137,-0.418221
-0.145569,0.290890
-0.072784,0.645445
-0.036392,0.822722
-0.518196,-0.088639
-0.759098,-0.544319
-0.379549,0.227840
-0.189775,0.613920
-0.094887,0.806960
0.452556,-0.096520
0.226278,0.451740
-0.386861,-0.274130
-0.193430,0.362935
-0.596715,-0.318532
-0.798358,-0.659266
-0.399179,0.170367
-0.199589,0.585183
0.400205,-0.207408
0.200103,0.396296
0.100051,0.698148
0.050026,0.849074
0.525013,-0.075463
0.762506,-0.537732
0.381253,0.231134
0.190627,0.615567
0.095313,0.807784
0.547657,-0.096108
0.273828,0.451946
0.636914,-0.274027
0.318457,0.362986
0.159229,0.681493
0.079614,0.840747
0.039807,0.920373
0.019904,0.960187
-0.490048,-0.019907
0.254976,-0.509953
0.127488,0.245023
-0.436256,-0.377488
-0.718128,-0.688744
0.140936,-0.844372
0.570468,-0.922186
0.285234,0.038907
0.142617,0.519453
-0.428692,-0.240273
0.285654,-0.620137
0.142827,0.189932
0.571414,-0.405034
0.785707,-0.702517
-0.107147,-0.851259
-0.553573,-0.925629
0.223213,-0.962815
0.611607,-0.981407
0.305803,0.009296
-0.347098,-0.495352
-0.173549,0.252324
-0.086775,0.626162
-0.543387,-0.186919
-0.271694,0.406541
-0.635847,-0.296730
-0.317923,0.351635
-0.658962,-0.324182
-0.829481,-0.662091
0.085260,-0.831046
0.042630,0.084477
0.521315,-0.457761
0.760657,-0.728881
-0.119671,-0.864440
0.440164,-0.932220
0.720082,-0.966110
0.360041,0.016945
0.180021,0.508472
0.090010,0.754236
0.045005,0.877118
-0.477497,-0.061441
-0.238749,0.469280
0.380626,-0.265360
0.190313,0.367320
0.095156,0.683660
-0.452422,-0.158170
0.273789,-0.579085
0.636895,-0.789543
-0.181553,-0.894771
-0.090776,0.052614
0.454612,-0.473693
-0.272694,-0.736846
0.363653,-0.868423
0.681826,-0.934212
-0.159087,-0.967106
-0.579543,-0.983553
0.210228,-0.991776
-0.394886,-0.995888
-0.197443,0.002056
-0.098721,0.501028
-0.049361,0.750514
0.475320,-0.124743
0.237660,0.437628
0.618830,-0.281186
0.809415,-0.640593
-0.095293,-0.820296
-0.047646,0.089852
-0.523823,-0.455074
0.238088,-0.727537
-0.380956,-0.863769
-0.690478,-0.931884
-0.845239,-0.965942
-0.922619,-0.982971
-0.961310,-0.991486
-0.480655,0.004257
0.259673,-0.497871
0.129836,0.251064
-0.435082,-0.374468
-0.717541,-0.687234
-0.858770,-0.843617
-0.929385,-0.921808
-0.464693,0.039096
-0.232346,0.519548
-0.116173,0.759774
-0.058087,0.879887
0.470957,-0.060057
0.235478,0.469972
-0.382261,-0.265014
0.308870,-0.632507
0.654435,-0.816254
0.327217,0.091873
0.163609,0.545937
0.581804,-0.227032
-0.209098,-0.613516
-0.604549,-0.806758
0.197726,-0.903379
-0.401137,-0.951689
-0.200569,0.024155
-0.100284,0.512078
-0.550142,-0.243961
-0.775071,-0.621981
-0.887536,-0.810990
-0.443768,0.094505
-0.721884,-0.452748
0.139058,-0.726374
0.069529,0.136813
0.534765,-0.431593
0.767382,-0.715797
0.383691,0.142102
0.691846,-0.428949
-0.154077,-0.714475
-0.577039,-0.857237
-0.288519,0.071381
-0.644260,-0.464309
-0.322130,0.267845
-0.161065,0.633923
-0.080532,0.816961
0.459734,-0.091519
-0.270133,-0.545760
0.364933,-0.772880
0.682467,-0.886440
-0.158767,-0.943220
-0.579383,-0.971610
-0.289692,0.014195
0.355154,-0.492902
0.677577,-0.746451
-0.161211,-0.873226
-0.580606,-0.936613
-0.790303,-0.968306
0.104849,-0.984153
-0.447576,-0.992077
-0.223788,0.003962
-0.611894,-0.498019
0.194053,-0.749010
0.597027,-0.874505
0.798513,-0.937252
0.399257,0.031374
0.199628,0.515687
0.099814,0.757843
0.049907,0.878922
-0.475046,-0.060539
-0.737523,-0.530270
0.131238,-0.765135
-0.434381,-0.882567
-0.217190,0.058716
-0.608595,-0.470642
-0.304298,0.264679
-0.652149,-0.367660
0.173926,-0.683830
0.086963,0.158085
0.043481,0.579042
0.521741,-0.210479
0.260870,0.394761
-0.369565,-0.302620
-0.684782,-0.651310
0.157609,-0.825655
0.578804,-0.912827
-0.210598,-0.956414
-0.605299,-0.978207
0.197351,-0.989103
0.098675,0.005448
-0.450662,-0.497276
0.274669,-0.748638
0.137334,0.125681
0.568667,-0.437159
-0.215666,-0.718580
-0.107833,0.140710
-0.053917,0.570355
-0.026958,0.785178
0.486521,-0.107411
0.743260,-0.553706
0.371630,0.223147
0.185815,0.611574
0.592908,-0.194213
-0.203546,-0.597107
0.398227,-0.798553
-0.300887,-0.899277
-0.150443,0.050362
0.424778,-0.474819
0.212389,0.262590
0.106195,0.631295
0.553097,-0.184352
0.776549,-0.592176
0.888274,-0.796088
0.944137,-0.898044
-0.027931,-0.949022
-0.513966,-0.974511
-0.756983,-0.987256
-0.878491,-0.993628
-0.939246,-0.996814
0.030377,-0.998407
0.515189,-0.999203
0.257594,0.000398
-0.371203,-0.499801
0.314399,-0.749900
-0.342801,-0.874950
-0.171400,0.062525
-0.585700,-0.468738
-0.292850,0.265631
0.353575,-0.367184
0.676787,-0.683592
0.338394,0.158204
0.669197,-0.420898
0.334598,0.289551
-0.332701,-0.355225
0.333650,-0.677612
0.666825,-0.838806
-0.166588,-0.919403
0.416706,-0.959702
0.208353,0.020149
-0.395823,-0.489925
-0.697912,-0.744963
-0.348956,0.127519
-0.174478,0.563759
-0.587239,-0.218120
0.206381,-0.609060
0.603190,-0.804530
0.801595,-0.902265
-0.099202,-0.951133
0.450399,-0.975566
-0.274801,-0.987783
0.362600,-0.993892
-0.318700,-0.996946
-0.159350,0.001527
0.420325,-0.499236
-0.289838,-0.749618
-0.144919,0.125191
-0.572459,-0.437405
-0.286230,0.281298
-0.643115,-0.359351
0.178443,-0.679676
-0.410779,-0.839838
-0.705389,-0.919919
-0.352695,0.040041
-0.676347,-0.479980
0.161826,-0.739990
-0.419087,-0.869995
-0.209543,0.065003
-0.104772,0.532501
-0.052386,0.766251
-0.026193,0.883125
0.486904,-0.058437
0.243452,0.470781
0.121726,0.735391
0.060863,0.867695
0.530431,-0.066152
0.265216,0.466924
0.632608,-0.266538
-0.183696,-0.633269
-0.091848,0.183365
0.454076,-0.408317
0.727038,-0.704159
0.363519,0.147921
0.681759,-0.426040
0.340880,0.286980
0.170440,0.643490
-0.414780,-0.178255
-0.707390,-0.589127
0.146305,-0.794564
-0.426848,-0.897282
-0.713424,-0.948641
-0.856712,-0.974320
-0.928356,-0.987160
0.035822,-0.993580
0.017911,0.003210
0.508956,-0.498395
-0.245522,-0.749198
0.377239,-0.874599
0.688619,-0.937299
0.344310,0.031350
0.172155,0.515675
-0.413923,-0.242162
-0.706961,-0.621081
0.146519,-0.810541
0.573260,-0.905270
0.286630,0.047365
0.143315,0.523682
0.071657,0.761841
0.535829,-0.119079
0.767914,-0.559540
0.383957,0.220230
0.691979,-0.389885
0.845989,-0.694942
0.922995,-0.847471
-0.038503,-0.923736
0.480749,-0.961868
0.740374,-0.980934
-0.129813,-0.990467
0.435094,-0.995233
0.217547,0.002383
0.108773,0.501192
0.554387,-0.249404
0.277193,0.375298
0.638597,-0.312351
0.819298,-0.656176
0.909649,-0.828088
-0.045175,-0.914044
-0.522588,-0.957022
-0.761294,-0.978511
-0.880647,-0.989255
0.059677,-0.994628
-0.470162,-0.997314
0.264919,-0.998657
0.632460,-0.999328
-0.183770,-0.999664
-0.091885,0.000168
0.454057,-0.499916
-0.272971,-0.749958
-0.636486,-0.874979
-0.318243,0.062510
-0.159121,0.531255
-0.079561,0.765628
0.460220,-0.117186
0.230110,0.441407
0.115055,0.720703
0.557527,-0.139648
0.278764,0.430176
-0.360618,-0.284912
-0.180309,0.357544
-0.590155,-0.321228
-0.295077,0.339386
0.352461,-0.330307
0.176231,0.334846
0.088115,0.667423
0.044058,0.833712
0.022029,0.916856
0.511014,-0.041572
0.255507,0.479214
-0.372246,-0.260393
-0.186123,0.369803
0.406938,-0.315098
0.703469,-0.657549
0.851735,-0.828775
0.925867,-0.914387
0.462934,0.042806
0.731467,-0.478597
0.865733,-0.739298
0.932867,-0.869649
-0.033567,-0.934825
-0.516783,-0.967412
-0.258392,0.016294
0.370804,-0.491853
0.685402,-0.745927
0.842701,-0.872963
0.421351,0.063518
0.210675,0.531759
0.605338,-0.234120
0.302669,0.382940
0.151334,0.691470
-0.424333,-0.154265
0.287834,-0.577133
-0.356083,-0.788566
0.321958,-0.894283
0.160979,0.052858
0.580490,-0.473571
0.290245,0.263215
0.145122,0.631607
-0.427439,-0.184196
-0.713719,-0.592098
-0.856860,-0.796049
-0.928430,-0.898025
-0.464215,0.050988
-0.732107,-0.474506
-0.866054,-0.737253
0.066973,-0.868627
0.533487,-0.934313
-0.233257,-0.967157
-0.116628,0.016422
-0.558314,-0.491789
-0.279157,0.254105
-0.639579,-0.372947
-0.319789,0.313526
-0.659895,-0.343237
0.170053,-0.671618
0.585026,-0.835809
0.792513,-0.917905
0.396257,0.041048
-0.301872,-0.479476
0.349064,-0.739738
0.174532,0.130131
0.587266,-0.434935
0.293633,0.282533
0.646817,-0.358734
0.823408,-0.679367
-0.088296,-0.839683
-0.544148,-0.919842
-0.272074,0.040079
-0.636037,-0.479960
0.181982,-0.739980
-0.409009,-0.869990
0.295495,-0.934995
0.647748,-0.967498
-0.176126,-0.983749
0.411937,-0.991874
0.705968,-0.995937
0.352984,0.002031
0.176492,0.501016
0.088246,0.750508
0.044123,0.875254
0.522062,-0.062373
0.761031,-0.531187
0.880515,-0.765593
-0.059742,-0.882797
0.470129,-0.941398
0.735064,-0.970699
0.867532,-0.985350
0.933766,-0.992675
-0.033117,-0.996337
0.483442,-0.998169
0.241721,0.000916
-0.379140,-0.499542
-0.189570,0.250229
0.405215,-0.374886
-0.297392,-0.687443
-0.148696,0.156279
-0.074348,0.578139
0.462826,-0.210930
-0.268587,-0.605465
-0.634294,-0.802733
-0.817147,-0.901366
-0.408573,0.049317
0.295713,-0.475342
0.647857,-0.737671
0.323928,0.131165
-0.338036,-0.434418
0.330982,-0.717209
-0.334509,-0.858604
0.332746,-0.929302
0.166373,0.035349
-0.416814,-0.482326
-0.708407,-0.741163
-0.854203,-0.870581
-0.927102,-0.935291
0.036449,-0.967645
-0.481775,-0.983823
-0.740888,-0.991911
-0.370444,0.004044
-0.685222,-0.497978
0.157389,-0.748989
-0.421305,-0.874494
0.289347,-0.937247
-0.355326,-0.968624
0.322337,-0.984312
0.661168,-0.992156
-0.169416,-0.996078
0.415292,-0.998039
0.707646,-0.999019
0.353823,0.000490
-0.323088,-0.499755
-0.661544,-0.749877
0.169228,-0.874939
0.584614,-0.937469
-0.207693,-0.968735
0.396153,-0.984367
-0.301923,-0.992184
-0.150962,0.003908
-0.075481,0.501954
-0.037740,0.750977
-0.018870,0.875489
0.490565,-0.062256
0.745282,-0.531128
0.372641,0.234436
0.686321,-0.382782
0.843160,-0.691391
0.421580,0.154305
-0.289210,-0.422848
-0.644605,-0.711424
0.177698,-0.855712
-0.411151,-0.927856
0.294424,-0.963928
0.147212,0.018036
-0.426394,-0.490982
-0.713197,-0.745491
0.143402,-0.872745
0.571701,-0.936373
0.285850,0.031814
-0.357075,-0.484093
-0.178537,0.257953
0.410731,-0.371023
-0.294634,-0.685512
-0.647317,-0.842756
-0.323659,0.078622
-0.661829,-0.460689
0.169085,-0.730344
0.584543,-0.865172
0.792271,-0.932586
-0.103864,-0.966293
-0.051932,0.016853
-0.525966,-0.491573
0.237017,-0.745787
0.118508,0.127107
-0.440746,-0.436447
-0.720373,-0.718223
-0.360186,0.140888
-0.680093,-0.429556
-0.840047,-0.714778
0.079977,-0.857389
0.039988,0.071306
-0.480006,-0.464347
0.259997,-0.732174
0.629999,-0.866087
0.814999,-0.933043
0.907500,-0.966522
-0.046250,-0.983261
-0.523125,-0.991630
-0.261563,0.004185
0.369219,-0.497908
0.684609,-0.748954
0.842305,-0.874477
0.921152,-0.937238
0.960576,-0.968619
0.980288,-0.984310
0.990144,-0.992155
0.995072,-0.996077
0.497536,0.001961
0.248768,0.500981
0.624384,-0.249510
0.812192,-0.624755
0.406096,0.187623
-0.296952,-0.406189
-0.148476,0.296906
-0.074238,0.648453
-0.037119,0.824226
-0.018559,0.912113
-0.509280,-0.043943
0.245360,-0.521972
0.622680,-0.760986
0.311340,0.119507
-0.344330,-0.440246
-0.172165,0.279877
-0.086082,0.639938
-0.043041,0.819969
0.478479,-0.090015
0.739240,-0.545008
0.369620,0.227496
-0.315190,-0.386252
0.342405,-0.693126
-0.328798,-0.846563
0.335601,-0.923281
0.167801,0.038359
0.583900,-0.480820
0.291950,0.259590
0.145975,0.629795
0.072988,0.814897
0.036494,0.907449
0.518247,-0.046276
0.759123,-0.523138
0.879562,-0.761569
-0.060219,-0.880784
0.469890,-0.940392
-0.265055,-0.970196
0.367473,-0.985098
0.683736,-0.992549
0.341868,0.003725
-0.329066,-0.498137
0.335467,-0.749069
0.667734,-0.874534
-0.166133,-0.937267
-0.083067,0.031366
-0.541533,-0.484317
0.229233,-0.742158
-0.385383,-0.871079
-0.192692,0.064460
0.403654,-0.467770
0.701827,-0.733885
0.850914,-0.866942
-0.074543,-0.933471
-0.537272,-0.966736
0.231364,-0.983368
0.615682,-0.991684
-0.192159,-0.995842
-0.096079,0.002079
-0.048040,0.501040
0.475980,-0.249480
-0.262010,-0.624740
-0.131005,0.187630
-0.065502,0.593815
-0.532751,-0.203093
0.233624,-0.601546
-0.383188,-0.800773
0.308406,-0.900387
0.654203,-0.950193
-0.172898,-0.975097
-0.086449,0.012452
-0.043225,0.506226
0.478388,-0.246887
0.739194,-0.623444
0.869597,-0.811722
0.434798,0.094139
0.717399,-0.452930
-0.141300,-0.726465
-0.070650,0.136767
0.464675,-0.431616
0.732337,-0.715808
0.866169,-0.857904
0.433084,0.071048
0.216542,0.535524
0.108271,0.767762
0.554136,-0.116119
0.777068,-0.558060
0.888534,-0.779030
0.444267,0.110485
0.722133,-0.444757
0.361067,0.277621
0.180533,0.638811
0.090267,0.819405
-0.454867,-0.090297
-0.727433,-0.545149
-0.863717,-0.772574
0.068142,-0.886287
0.034071,0.056856
-0.482965,-0.471572
-0.741482,-0.735786
-0.870741,-0.867893
-0.435371,0.066054
0.282315,-0.466973
0.141157,0.266513
0.070579,0.633257
-0.464711,-0.183372
-0.732355,-0.591686
0.133822,-0.795843
-0.433089,-0.897921
-0.716544,-0.948961
0.141728,-0.974480
0.070864,0.012760
0.535432,-0.493620
-0.232284,-0.746810
0.383858,-0.873405
0.691929,-0.936703
-0.154036,-0.968351
-0.077018,0.015824
0.461491,-0.492088
-0.269254,-0.746044
-0.634627,-0.873022
-0.317314,0.063489
-0.658657,-0.468255
-0.829328,-0.734128
0.085336,-0.867064
0.542668,-0.933532
0.771334,-0.966766
-0.114333,-0.983383
-0.057167,0.008309
-0.528583,-0.495846
-0.264292,0.252077
0.367854,-0.373961
0.183927,0.313019
0.091964,0.656510
0.545982,-0.171745
0.272991,0.414127
0.136495,0.707064
0.068248,0.853532
0.034124,0.926766
0.517062,-0.036617
0.258531,0.481691
0.629265,-0.259154
-0.185367,-0.629577
-0.592684,-0.814789
-0.796342,-0.907394
0.101829,-0.953697
-0.449085,-0.976849
0.275457,-0.988424
0.137729,0.005788
0.568864,-0.497106
-0.215568,-0.748553
-0.607784,-0.874277
-0.303892,0.062862
0.348054,-0.468569
0.674027,-0.734285
0.837014,-0.867142
0.418507,0.066429
0.709253,-0.466786
0.854627,-0.733393
0.427313,0.133304
0.213657,0.566652
-0.393172,-0.216674
-0.696586,-0.608337
0.151707,-0.804169
0.075854,0.097916
0.037927,0.548958
-0.481037,-0.225521
-0.240518,0.387239
0.379741,-0.306380
-0.310130,-0.653190
0.344935,-0.826595
0.672468,-0.913298
0.336234,0.043351
0.668117,-0.478324
-0.165942,-0.739162
-0.582971,-0.869581
-0.291485,0.065209
0.354257,-0.467395
0.177129,0.266302
0.588564,-0.366849
0.794282,-0.683424
0.397141,0.158288
-0.301429,-0.420856
0.349285,-0.710428
0.674643,-0.855214
0.337321,0.072393
0.168661,0.536196
-0.415670,-0.231902
-0.207835,0.384049
0.396083,-0.307975
0.198041,0.346012
-0.400979,-0.326994
-0.700490,-0.663497
-0.850245,-0.831748
-0.425122,0.084126
-0.212561,0.542063
-0.106281,0.771031
0.446860,-0.114484
0.223430,0.442758
-0.388285,-0.278621
-0.694143,-0.639311
-0.347071,0.180345
0.326464,-0.409828
0.663232,-0.704914
-0.168384,-0.852457
0.415808,-0.926228
-0.292096,-0.963114
-0.646048,-0.981557
-0.323024,0.009221
0.338488,-0.495389
0.169244,0.252305
0.084622,0.626153
0.042311,0.813076
0.021156,0.906538
0.510578,-0.046731
0.755289,-0.523365
0.377644,0.238317
0.188822,0.619159
-0.405589,-0.190421
0.297206,-0.595210
-0.351397,-0.797605
0.324301,-0.898803
0.662151,-0.949401
0.331075,0.025299
-0.334462,-0.487350
-0.667231,-0.743675
-0.833616,-0.871838
-0.916808,-0.935919
-0.458404,0.032041
0.270798,-0.483980
-0.364601,-0.741990
0.317700,-0.870995
-0.341150,-0.935497
0.329425,-0.967749
0.164712,0.016126
0.582356,-0.491937
-0.208822,-0.745969
-0.604411,-0.872984
0.197795,-0.936492
0.598897,-0.968246
0.799449,-0.984123
0.399724,0.007938
0.199862,0.503969
0.599931,-0.248015
-0.200034,-0.624008
0.399983,-0.812004
-0.300009,-0.906002
0.349996,-0.953001
0.674998,-0.976500
0.337499,0.011750
0.668749,-0.494125
0.334375,0.252937
0.667187,-0.373531
-0.166406,-0.686766
-0.083203,0.156617
0.458398,-0.421691
0.729199,-0.710846
-0.135400,-0.855423
0.432300,-0.927711
0.716150,-0.963856
0.358075,0.018072
0.179037,0.509036
-0.410481,-0.245482
-0.705241,-0.622741
-0.352620,0.188630
0.323690,-0.405685
0.661845,-0.702843
0.330922,0.148579
0.665461,-0.425711
-0.167269,-0.712855
-0.583635,-0.856428
0.208183,-0.928214
-0.395909,-0.964107
-0.197954,0.017947
0.401023,-0.491027
-0.299489,-0.745513
-0.149744,0.127243
-0.074872,0.563622
-0.037436,0.781811
0.481282,-0.109095
0.240641,0.445453
0.120320,0.722726
-0.439840,-0.138637
-0.719920,-0.569318
-0.359960,0.215341
-0.179980,0.607670
-0.089990,0.803835
0.455005,-0.098082
0.727503,-0.549041
0.363751,0.225479
-0.318124,-0.387260
-0.659062,-0.693630
0.170469,-0.846815
0.085234,0.076592
0.042617,0.538296
0.521309,-0.230852
-0.239346,-0.615426
0.380327,-0.807713
-0.309836,-0.903856
-0.154918,0.048072
-0.077459,0.524036
-0.038730,0.762018
-0.019365,0.881009
-0.009682,0.940504
-0.004841,0.970252
0.497579,-0.014874
-0.251210,-0.507437
-0.125605,0.246282
-0.062803,0.623141
0.468599,-0.188430
-0.265701,-0.594215
-0.632850,-0.797107
0.183575,-0.898554
0.091787,0.050723
-0.454106,-0.474638
0.272947,-0.737319
0.636473,-0.868660
0.318237,0.065670
0.659118,-0.467165
-0.170441,-0.733582
0.414780,-0.866791
0.207390,0.066604
-0.396305,-0.466698
-0.198153,0.266651
-0.099076,0.633326
-0.549538,-0.183337
-0.274769,0.408331
0.362615,-0.295834
-0.318692,-0.647917
0.340654,-0.823959
-0.329673,-0.911979
-0.164837,0.044010
0.417582,-0.477995
0.208791,0.261003
0.604395,-0.369499
-0.197802,-0.684749
-0.098901,0.157625
-0.549451,-0.421187
-0.774725,-0.710594
-0.387363,0.144703
-0.693681,-0.427648
-0.846841,-0.713824
-0.923420,-0.856912
-0.961710,-0.928456
-0.980855,-0.964228
-0.490428,0.017886
-0.745214,-0.491057
0.127393,-0.745529
0.063697,0.127236
-0.468152,-0.436382
0.265924,-0.718191
-0.367038,-0.859096
-0.683519,-0.929548
-0.841759,-0.964774
-0.420880,0.017613
0.289560,-0.491193
0.644780,-0.745597
0.822390,-0.872798
0.411195,0.063601
0.705598,-0.468200
0.852799,-0.734100
0.926399,-0.867050
0.463200,0.066475
0.231600,0.533238
0.615800,-0.233381
0.807900,-0.616691
-0.096050,-0.808345
-0.048025,0.095827
0.475987,-0.452086
-0.262006,-0.726043
-0.131003,0.136978
-0.565502,-0.431511
-0.782751,-0.715755
0.108625,-0.857878
0.054312,0.071061
0.527156,-0.464469
0.763578,-0.732235
0.881789,-0.866117
0.440895,0.066941
0.720447,-0.466529
-0.139776,-0.733265
0.430112,-0.866632
0.715056,-0.933316
-0.142472,-0.966658
0.428764,-0.983329
-0.285618,-0.991665
-0.642809,-0.995832
-0.321405,0.002084
-0.160702,0.501042
0.419649,-0.249479
0.709824,-0.624740
0.854912,-0.812370
0.427456,0.093815
0.213728,0.546908
0.106864,0.773454
-0.446568,-0.113273
-0.723284,-0.556637
-0.861642,-0.778318
-0.430821,0.110841
-0.215410,0.555420
0.392295,-0.222290
-0.303853,-0.611145
-0.651926,-0.805572
-0.825963,-0.902786
-0.912982,-0.951393
-0.456491,0.024303
0.271755,-0.487848
0.635877,-0.743924
-0.182061,-0.871962
-0.091031,0.064019
-0.045515,0.532009
-0.522758,-0.233995
-0.761379,-0.616998
-0.380689,0.191501
-0.690345,-0.404249
0.154828,-0.702125
0.577414,-0.851062
0.288707,0.074469
0.644353,-0.462766
-0.177823,-0.731383
0.411088,-0.865691
0.205544,0.067154
0.102772,0.533577
-0.448614,-0.233211
0.275693,-0.616606
-0.362153,-0.808303
0.318923,-0.904151
0.159462,0.047924
0.079731,0.523962
-0.460135,-0.238019
0.269933,-0.619009
0.634966,-0.809505
0.817483,-0.904752
0.908742,-0.952376
0.454371,0.023812
0.227185,0.511906
-0.386407,-0.244047
-0.193204,0.377976
-0.096602,0.688988
-0.048301,0.844494
-0.024150,0.922247
-0.012075,0.961124
0.493962,-0.019438
-0.253019,-0.509719
-0.126509,0.245140
-0.563255,-0.377430
-0.781627,-0.688715
-0.890814,-0.844357
-0.945407,-0.922179
0.027297,-0.961089
0.513648,-0.980545
0.756824,-0.990272
-0.121588,-0.995136
-0.060794,0.002432
0.469603,-0.498784
0.234802,0.250608
0.117401,0.625304
0.058700,0.812652
0.529350,-0.093674
0.264675,0.453163
-0.367662,-0.273419
-0.183831,0.363291
0.408084,-0.318355
0.704042,-0.659177
0.352021,0.170411
0.176011,0.585206
0.588005,-0.207397
-0.205997,-0.603699
-0.102999,0.198151
-0.551499,-0.400925
-0.775750,-0.700462
-0.887875,-0.850231
-0.443937,0.074884
-0.721969,-0.462558
0.139016,-0.731279
0.569508,-0.865639
0.284754,0.067180
-0.357623,-0.466410
