x,y
0.352374,-0.956950
-0.323813,-0.978475
-0.661906,-0.989237
0.169047,-0.994619
0.584523,-0.997309
0.292262,0.001345
0.146131,0.500673
0.073065,0.750336
-0.463467,-0.124832
-0.231734,0.437584
-0.115867,0.718792
0.442067,-0.140604
0.221033,0.429698
0.610517,-0.285151
-0.194742,-0.642575
0.402629,-0.821288
0.701315,-0.910644
0.850657,-0.955322
0.425329,0.022339
0.212664,0.511170
0.606332,-0.244415
0.303166,0.377792
0.651583,-0.311104
0.325792,0.344448
-0.337104,-0.327776
0.331448,-0.663888
-0.334276,-0.831944
-0.667138,-0.915972
-0.333569,0.042014
0.333215,-0.478993
-0.333392,-0.739496
-0.666696,-0.869748
0.166652,-0.934874
-0.416674,-0.967437
0.291663,-0.983719
0.645831,-0.991859
0.822916,-0.995930
-0.088542,-0.997965
-0.044271,0.001018
-0.522136,-0.499491
-0.261068,0.250254
0.369466,-0.374873
0.684733,-0.687436
0.842367,-0.843718
0.421183,0.078141
0.710592,-0.460930
-0.144704,-0.730465
-0.072352,0.134768
-0.036176,0.567384
0.481912,-0.216308
-0.259044,-0.608154
-0.629522,-0.804077
0.185239,-0.902039
-0.407381,-0.951019
-0.203690,0.024490
-0.101845,0.512245
0.449077,-0.243877
-0.275461,-0.621939
-0.137731,0.189031
-0.068865,0.594515
0.465567,-0.202742
0.732784,-0.601371
0.866392,-0.800686
0.933196,-0.900343
-0.033402,-0.950171
-0.516701,-0.975086
-0.258351,0.012457
-0.629175,-0.493771
-0.314588,0.253114
-0.157294,0.626557
-0.078647,0.813279
-0.539323,-0.093361
-0.269662,0.453320
0.365169,-0.273340
0.682585,-0.636670
0.841292,-0.818335
0.420646,0.090832
-0.289677,-0.454584
-0.644838,-0.727292
-0.322419,0.136354
0.338790,-0.431823
0.169395,0.284089
-0.415302,-0.357956
-0.207651,0.321022
-0.603826,-0.339489
-0.301913,0.330256
-0.150956,0.665128
-0.575478,-0.167436
-0.787739,-0.583718
-0.393870,0.208141
-0.196935,0.604070
-0.598467,-0.197965
-0.299234,0.401018
-0.649617,-0.299491
0.175192,-0.649746
-0.412404,-0.824873
0.293798,-0.912436
0.146899,0.043782
0.573449,-0.478109
-0.213275,-0.739055
0.393362,-0.869527
-0.303319,-0.934764
-0.151659,0.032618
-0.575830,-0.483691
-0.287915,0.258155
-0.143957,0.629077
-0.071979,0.814539
0.464011,-0.092731
0.732005,-0.546365
0.866003,-0.773183
0.933001,-0.886591
0.466501,0.056704
-0.266750,-0.471648
-0.633375,-0.735824
-0.316687,0.132088
0.341656,-0.433956
-0.329172,-0.716978
-0.164586,0.141511
0.417707,-0.429244
0.208854,0.285378
-0.395573,-0.357311
-0.197787,0.321344
-0.098893,0.660672
-0.049447,0.830336
-0.524723,-0.084832
-0.262362,0.457584
0.368819,-0.271208
-0.315590,-0.635604
-0.657795,-0.817802
0.171102,-0.908901
0.585551,-0.954450
-0.207224,-0.977225
-0.603612,-0.988613
-0.801806,-0.994306
-0.900903,-0.997153
0.049548,-0.998577
-0.475226,-0.999288
-0.737613,-0.999644
0.131194,-0.999822
0.065597,0.000089
-0.467202,-0.499956
-0.233601,0.250022
-0.116800,0.625011
-0.058400,0.812506
-0.529200,-0.093747
-0.264600,0.453126
0.367700,-0.273437
-0.316150,-0.636718
-0.658075,-0.818359
0.170962,-0.909180
0.085481,0.045410
-0.457259,-0.477295
0.271370,-0.738647
0.135685,0.130676
0.067843,0.565338
0.533921,-0.217331
-0.233039,-0.608665
-0.616520,-0.804333
-0.808260,-0.902166
-0.904130,-0.951083
-0.952065,-0.975542
-0.976032,-0.987771
-0.988016,-0.993885
0.005992,-0.996943
0.502996,-0.998471
0.751498,-0.999236
0.375749,0.000382
-0.312126,-0.499809
0.343937,-0.749904
-0.328031,-0.874952
-0.664016,-0.937476
0.167992,-0.968738
-0.416004,-0.984369
-0.208002,0.007815
-0.604001,-0.496092
-0.802000,-0.748046
-0.901000,-0.874023
0.049500,-0.937012
0.524750,-0.968506
0.762375,-0.984253
-0.118813,-0.992126
0.440594,-0.996063
-0.279703,-0.998032
-0.639852,-0.999016
-0.819926,-0.999508
-0.409963,0.000246
0.295019,-0.499877
0.147509,0.250062
0.073755,0.625031
0.536877,-0.187485
-0.231561,-0.593742
-0.115781,0.203129
-0.057890,0.601564
-0.028945,0.800782
-0.514473,-0.099609
-0.257236,0.450196
0.371382,-0.274902
0.185691,0.362549
-0.407155,-0.318726
-0.203577,0.340637
-0.601789,-0.329681
-0.300894,0.335159
-0.650447,-0.332420
-0.825224,-0.666210
0.087388,-0.833105
0.043694,0.083447
-0.478153,-0.458276
0.260924,-0.729138
0.130462,0.135431
0.565231,-0.432285
0.282615,0.283858
0.141308,0.641929
0.570654,-0.179036
0.285327,0.410482
-0.357337,-0.294759
-0.178668,0.352621
0.410666,-0.323690
-0.294667,-0.661845
-0.147334,0.169078
-0.573667,-0.415461
0.213167,-0.707731
0.606583,-0.853865
-0.196708,-0.926933
0.401646,-0.963466
0.700823,-0.981733
0.350411,0.009133
-0.324794,-0.495433
-0.162397,0.252283
-0.081199,0.626142
0.459401,-0.186929
-0.270300,-0.593465
-0.135150,0.203268
-0.567575,-0.398366
-0.283787,0.300817
0.358106,-0.349592
0.179053,0.325204
0.589527,-0.337398
-0.205237,-0.668699
-0.602618,-0.834349
0.198691,-0.917175
0.099345,0.041413
-0.450327,-0.479294
0.274836,-0.739647
0.637418,-0.869823
-0.181291,-0.934912
-0.090645,0.032544
0.454677,-0.483728
-0.272661,-0.741864
-0.636331,-0.870932
-0.818165,-0.935466
-0.909083,-0.967733
-0.454541,0.016134
-0.227271,0.508067
-0.113635,0.754033
0.443182,-0.122983
0.221591,0.438508
0.110796,0.719254
0.555398,-0.140373
0.277699,0.429814
0.638849,-0.285093
0.819425,-0.642547
0.909712,-0.821273
0.454856,0.089363
0.227428,0.544682
0.613714,-0.227659
-0.193143,-0.613830
0.403429,-0.806915
0.701714,-0.903457
0.350857,0.048271
-0.324571,-0.475864
-0.662286,-0.737932
-0.831143,-0.868966
-0.915571,-0.934483
-0.957786,-0.967242
-0.978893,-0.983621
-0.489446,0.008190
-0.244723,0.504095
-0.622362,-0.247953
-0.811181,-0.623976
-0.405590,0.188012
-0.202795,0.594006
-0.101398,0.797003
-0.550699,-0.101499
-0.275349,0.449251
-0.137675,0.724625
-0.068837,0.862313
-0.534419,-0.068844
0.232791,-0.534422
-0.383605,-0.767211
0.308198,-0.883605
0.154099,0.058197
-0.422951,-0.470901
-0.211475,0.264549
-0.605738,-0.367725
0.197131,-0.683863
-0.401434,-0.841931
0.299283,-0.920966
0.149641,0.039517
0.074821,0.519759
-0.462590,-0.240121
-0.731295,-0.620060
-0.365647,0.189970
0.317176,-0.405015
0.158588,0.297492
-0.420706,-0.351254
0.289647,-0.675627
-0.355176,-0.837813
-0.677588,-0.918907
0.161206,-0.959453
-0.419397,-0.979727
0.290301,-0.989863
-0.354849,-0.994932
-0.177425,0.002534
0.411288,-0.498733
0.705644,-0.749366
0.352822,0.125317
0.676411,-0.437342
-0.161795,-0.718671
-0.080897,0.140665
0.459551,-0.429668
0.729776,-0.714834
-0.135112,-0.857417
-0.067556,0.071292
0.466222,-0.464354
0.233111,0.267823
0.616555,-0.366089
0.308278,0.316956
0.154139,0.658478
0.577069,-0.170761
0.788535,-0.585381
-0.105733,-0.792690
0.447134,-0.896345
-0.276433,-0.948173
0.361783,-0.974086
-0.319108,-0.987043
-0.659554,-0.993522
-0.829777,-0.996761
-0.414889,0.001620
-0.207444,0.500810
0.396278,-0.249595
0.198139,0.375202
0.099069,0.687601
0.549535,-0.156199
0.774767,-0.578100
0.387384,0.210950
0.693692,-0.394525
-0.153154,-0.697262
0.423423,-0.848631
0.711711,-0.924316
0.855856,-0.962158
0.927928,-0.981079
-0.036036,-0.990539
-0.018018,0.004730
0.490991,-0.497635
-0.254505,-0.748817
-0.627252,-0.874409
-0.813626,-0.937204
0.093187,-0.968602
-0.453407,-0.984301
-0.726703,-0.992151
0.136648,-0.996075
0.068324,0.001962
-0.465838,-0.499019
-0.732919,-0.749509
0.133541,-0.874755
-0.433230,-0.937377
-0.716615,-0.968689
-0.358307,0.015656
-0.679154,-0.492172
-0.839577,-0.746086
0.080212,-0.873043
-0.459894,-0.936522
-0.729947,-0.968261
-0.864974,-0.984130
-0.932487,-0.992065
0.033757,-0.996033
0.016878,0.001984
0.008439,0.500992
-0.495780,-0.249504
-0.247890,0.375248
-0.123945,0.687624
0.438027,-0.156188
0.219014,0.421906
0.109507,0.710953
0.554753,-0.144524
0.277377,0.427738
-0.361312,-0.286131
-0.180656,0.356935
0.409672,-0.321533
0.204836,0.339234
0.602418,-0.330383
-0.198791,-0.665192
-0.099395,0.167404
-0.049698,0.583702
-0.024849,0.791851
0.487576,-0.104074
0.743788,-0.552037
0.871894,-0.776019
-0.064053,-0.888009
0.467973,-0.944005
0.733987,-0.972002
0.366993,0.013999
-0.316503,-0.493001
-0.158252,0.253500
-0.079126,0.626750
-0.539563,-0.186625
-0.269781,0.406687
0.365109,-0.296656
-0.317445,-0.648328
-0.658723,-0.824164
-0.329361,0.087918
-0.664681,-0.456041
0.167660,-0.728021
-0.416170,-0.864010
-0.708085,-0.932005
-0.354043,0.033997
-0.177021,0.516999
-0.088511,0.758499
-0.044255,0.879250
-0.022128,0.939625
-0.011064,0.969812
0.494468,-0.015094
0.747234,-0.507547
0.873617,-0.753773
0.936809,-0.876887
-0.031596,-0.938443
-0.015798,0.030778
-0.507899,-0.484611
0.246051,-0.742305
0.623025,-0.871153
-0.188487,-0.935576
-0.594244,-0.967788
-0.297122,0.016106
0.351439,-0.491947
0.175720,0.254026
0.087860,0.627013
0.543930,-0.186493
-0.228035,-0.593247
0.385982,-0.796623
-0.307009,-0.898312
0.346496,-0.949156
0.173248,0.025422
0.086624,0.512711
-0.456688,-0.243644
-0.228344,0.378178
-0.614172,-0.310911
0.192914,-0.655456
-0.403543,-0.827728
-0.701772,-0.913864
-0.850886,-0.956932
-0.425443,0.021534
0.287279,-0.489233
-0.356361,-0.744616
0.321820,-0.872308
-0.339090,-0.936154
-0.169545,0.031923
0.415227,-0.484039
0.707614,-0.742019
-0.146193,-0.871010
-0.573097,-0.935505
-0.786548,-0.967752
-0.893274,-0.983876
-0.446637,0.008062
0.276681,-0.495969
0.138341,0.252015
0.069170,0.626008
0.034585,0.813004
0.017293,0.906502
0.508646,-0.046749
0.254323,0.476625
0.627162,-0.261687
0.813581,-0.630844
0.906790,-0.815422
-0.046605,-0.907711
-0.523302,-0.953855
-0.761651,-0.976928
-0.880826,-0.988464
-0.940413,-0.994232
-0.970206,-0.997116
-0.985103,-0.998558
-0.992552,-0.999279
0.003724,-0.999639
-0.498138,-0.999820
0.250931,-0.999910
-0.374534,-0.999955
-0.687267,-0.999977
-0.843634,-0.999989
-0.921817,-0.999994
0.039092,-0.999997
0.019546,0.000001
0.509773,-0.499999
0.254886,0.250000
-0.372557,-0.375000
-0.686278,-0.687500
-0.843139,-0.843750
0.078430,-0.921875
0.039215,0.039063
-0.480392,-0.480469
0.259804,-0.740234
-0.370098,-0.870117
-0.185049,0.064941
0.407475,-0.467529
0.203738,0.266235
0.101869,0.633118
0.050934,0.816559
-0.474533,-0.091721
-0.737266,-0.545860
-0.368633,0.227070
-0.684317,-0.386465
0.157842,-0.693233
0.578921,-0.846616
-0.210540,-0.923308
-0.105270,0.038346
-0.052635,0.519173
-0.526317,-0.240414
-0.263159,0.379793
-0.131579,0.689897
-0.565790,-0.155052
0.217105,-0.577526
0.108553,0.211237
0.554276,-0.394381
-0.222862,-0.697191
-0.611431,-0.848595
0.194285,-0.924298
0.597142,-0.962149
0.298571,0.018926
0.149286,0.509463
-0.425357,-0.245269
-0.712679,-0.622634
-0.356339,0.188683
-0.678170,-0.405659
-0.839085,-0.702829
-0.919542,-0.851415
-0.459771,0.074293
-0.229886,0.537146
0.385057,-0.231427
0.692529,-0.615713
0.846264,-0.807857
0.923132,-0.903928
-0.038434,-0.951964
0.480783,-0.975982
0.240392,0.012009
0.620196,-0.493996
-0.189902,-0.746998
0.405049,-0.873499
0.202524,0.063251
0.601262,-0.468375
-0.199369,-0.734187
-0.099684,0.132906
-0.549842,-0.433547
-0.774921,-0.716773
-0.387461,0.141613
-0.693730,-0.429193
-0.846865,-0.714597
-0.923433,-0.857298
0.038284,-0.928649
0.519142,-0.964325
0.759571,-0.982162
0.879785,-0.991081
-0.060107,-0.995541
-0.530054,-0.997770
-0.265027,0.001115
0.367487,-0.499443
-0.316257,-0.749721
-0.158128,0.125139
0.420936,-0.437430
0.710468,-0.718715
-0.144766,-0.859358
-0.572383,-0.929679
-0.786192,-0.964839
-0.393096,0.017580
0.303452,-0.491210
0.651726,-0.745605
0.825863,-0.872802
0.912932,-0.936401
0.956466,-0.968201
0.478233,0.015900
0.739116,-0.492050
0.869558,-0.746025
0.934779,-0.873013
0.467390,0.063494
0.233695,0.531747
0.616847,-0.234127
0.308424,0.382937
-0.345788,-0.308532
0.327106,-0.654266
0.163553,0.172867
-0.418224,-0.413566
-0.209112,0.293217
-0.104556,0.646608
-0.052278,0.823304
-0.526139,-0.088348
-0.263069,0.455826
0.368465,-0.272087
0.684233,-0.636043
0.842116,-0.818022
0.921058,-0.909011
0.960529,-0.954505
-0.019735,-0.977253
-0.009868,0.011374
0.495066,-0.494313
-0.252467,-0.747157
-0.626233,-0.873578
0.186883,-0.936789
0.093442,0.031605
0.546721,-0.484197
0.273360,0.257901
0.136680,0.628951
0.568340,-0.185525
0.784170,-0.592762
-0.107915,-0.796381
0.446043,-0.898191
-0.276979,-0.949095
-0.138489,0.025452
0.430755,-0.487274
0.715378,-0.743637
-0.142311,-0.871818
0.428844,-0.935909
-0.285578,-0.967955
-0.642789,-0.983977
0.178606,-0.991989
0.089303,0.004006
0.044651,0.502003
-0.477674,-0.248999
-0.738837,-0.624499
0.130581,-0.812250
0.065291,0.093875
0.532645,-0.453062
-0.233677,-0.726531
-0.116839,0.136734
-0.558419,-0.431633
-0.279210,0.284184
0.360395,-0.357908
0.180198,0.321046
-0.409901,-0.339477
0.295049,-0.669739
-0.352475,-0.834869
0.323762,-0.917435
0.661881,-0.958717
-0.169059,-0.979359
-0.584530,-0.989679
-0.792265,-0.994840
0.103868,-0.997420
0.551934,-0.998710
-0.224033,-0.999355
-0.612017,-0.999677
0.193992,-0.999839
0.596996,-0.999919
0.798498,-0.999960
0.399249,0.000020
0.699624,-0.499990
0.849812,-0.749995
-0.075094,-0.874997
-0.037547,0.062501
-0.018773,0.531251
-0.509387,-0.234375
0.245307,-0.617187
-0.377347,-0.808594
-0.688673,-0.904297
0.155663,-0.952148
-0.422168,-0.976074
-0.711084,-0.988037
0.144458,-0.994019
0.072229,0.002991
-0.463886,-0.498505
-0.231943,0.250748
-0.615971,-0.374626
-0.307986,0.312687
0.346007,-0.343657
-0.326996,-0.671828
-0.663498,-0.835914
-0.831749,-0.917957
-0.415875,0.041021
-0.707937,-0.479489
0.146031,-0.739745
0.573016,-0.869872
-0.213492,-0.934936
-0.606746,-0.967468
-0.303373,0.016266
-0.651687,-0.491867
-0.325843,0.254066
-0.662922,-0.372967
-0.331461,0.313517
-0.665730,-0.343242
0.167135,-0.671621
0.083567,0.164190
-0.458216,-0.417905
-0.729108,-0.708953
0.135446,-0.854476
0.567723,-0.927238
0.783861,-0.963619
0.891931,-0.981810
0.445965,0.009095
0.222983,0.504548
0.611491,-0.247726
0.805746,-0.623863
-0.097127,-0.811932
0.451436,-0.905966
-0.274282,-0.952983
-0.637141,-0.976491
-0.318570,0.011754
0.340715,-0.494123
0.670357,-0.747061
0.335179,0.126469
0.667589,-0.436765
0.333795,0.281617
0.666897,-0.359191
-0.166551,-0.679596
0.416724,-0.839798
0.208362,0.080101
0.104181,0.540051
0.552091,-0.229975
-0.223955,-0.614987
-0.611977,-0.807494
-0.805989,-0.903747
0.097006,-0.951873
-0.451497,-0.975937
-0.225749,0.012032
-0.612874,-0.493984
-0.806437,-0.746992
-0.403219,0.126504
0.298391,-0.436748
0.649195,-0.718374
-0.175402,-0.859187
-0.587701,-0.929594
-0.293851,0.035203
-0.646925,-0.482398
-0.823463,-0.741199
0.088269,-0.870600
-0.455866,-0.935300
0.272067,-0.967650
0.136034,0.016175
-0.431983,-0.491912
0.284008,-0.745956
0.142004,0.127022
0.571002,-0.436489
0.285501,0.281755
0.642751,-0.359122
0.821375,-0.679561
-0.089312,-0.839781
-0.044656,0.080110
0.477672,-0.459945
-0.261164,-0.729973
-0.630582,-0.864986
-0.315291,0.067507
-0.157646,0.533753
-0.578823,-0.233123
-0.789411,-0.616562
-0.894706,-0.808281
0.052647,-0.904140
0.526324,-0.952070
0.763162,-0.976035
0.881581,-0.988018
0.940790,-0.994009
0.970395,-0.997004
0.985198,-0.998502
0.992599,-0.999251
0.496299,0.000374
-0.251850,-0.499813
-0.625925,-0.749906
0.187037,-0.874953
0.093519,0.062523
-0.453241,-0.468738
-0.226620,0.265631
-0.613310,-0.367185
0.193345,-0.683592
-0.403328,-0.841796
-0.201664,0.079102
-0.600832,-0.460449
0.199584,-0.730225
0.599792,-0.865112
0.299896,0.067444
-0.350052,-0.466278
-0.675026,-0.733139
-0.837513,-0.866570
-0.918756,-0.933285
0.040622,-0.966642
0.020311,0.016679
0.510155,-0.491661
0.255078,0.254170
-0.372461,-0.372915
-0.686231,-0.686458
-0.343115,0.156771
0.328442,-0.421614
0.164221,0.289193
-0.417889,-0.355404
0.291055,-0.677702
-0.354472,-0.838851
0.322764,-0.919425
-0.338618,-0.959713
-0.169309,0.020144
0.415345,-0.489928
0.707673,-0.744964
0.853836,-0.872482
0.926918,-0.936241
-0.036541,-0.968121
-0.518270,-0.984060
0.240865,-0.992030
0.620432,-0.996015
0.310216,0.001992
0.155108,0.500996
0.077554,0.750498
-0.461223,-0.124751
-0.730611,-0.562375
-0.365306,0.218812
0.317347,-0.390594
0.158674,0.304703
-0.420663,-0.347648
0.289668,-0.673824
0.644834,-0.836912
0.822417,-0.918456
0.411209,0.040772
0.205604,0.520386
-0.397198,-0.239807
-0.698599,-0.619904
0.150701,-0.809952
-0.424650,-0.904976
0.287675,-0.952488
0.643838,-0.976244
0.321919,0.011878
-0.339041,-0.494061
-0.169520,0.252970
0.415240,-0.373515
0.707620,-0.686758
-0.146190,-0.843379
-0.573095,-0.921689
-0.786548,-0.960845
-0.893274,-0.980422
-0.446637,0.009789
-0.223318,0.504894
-0.611659,-0.247553
-0.805830,-0.623776
-0.902915,-0.811888
-0.951457,-0.905944
-0.975729,-0.952972
-0.987864,-0.976486
-0.993932,-0.988243
-0.496966,0.005878
0.251517,-0.497061
-0.374242,-0.748530
0.312879,-0.874265
0.656440,-0.937133
-0.171780,-0.968566
-0.085890,0.015717
0.457055,-0.492142
0.728527,-0.746071
0.364264,0.126965
0.182132,0.563482
0.091066,0.781741
0.545533,-0.109129
-0.227234,-0.554565
-0.113617,0.222718
-0.556808,-0.388641
0.221596,-0.694321
0.610798,-0.847160
0.805399,-0.923580
-0.097301,-0.961790
-0.048650,0.019105
-0.024325,0.509552
-0.012163,0.754776
-0.006081,0.877388
-0.003041,0.938694
0.498480,-0.030653
-0.250760,-0.515326
0.374620,-0.757663
0.187310,0.121168
-0.406345,-0.439416
0.296827,-0.719708
0.648414,-0.859854
0.324207,0.070073
0.662103,-0.464963
0.331052,0.267518
0.665526,-0.366241
0.332763,0.316880
0.166381,0.658440
0.583191,-0.170780
0.291595,0.414610
-0.354202,-0.292695
-0.677101,-0.646348
-0.338551,0.176826
-0.169275,0.588413
-0.584638,-0.205793
-0.292319,0.397103
-0.146159,0.698552
0.426920,-0.150724
-0.286540,-0.575362
-0.143270,0.212319
0.428365,-0.393841
0.714183,-0.696920
0.357091,0.151540
0.178546,0.575770
-0.410727,-0.212115
-0.705364,-0.606058
-0.352682,0.196971
0.323659,-0.401514
-0.338170,-0.700757
0.330915,-0.850379
0.665457,-0.925189
-0.167271,-0.962595
0.416364,-0.981297
0.208182,0.009351
-0.395909,-0.495324
-0.697954,-0.747662
0.151023,-0.873831
0.075511,0.063084
0.037756,0.531542
-0.481122,-0.234229
-0.240561,0.382886
-0.620281,-0.308557
-0.810140,-0.654279
-0.405070,0.172861
-0.202535,0.586430
-0.101268,0.793215
-0.050634,0.896608
-0.025317,0.948304
0.487342,-0.025848
-0.256329,-0.512924
0.371835,-0.756462
0.685918,-0.878231
-0.157041,-0.939116
-0.078521,0.030442
-0.539260,-0.484779
0.230370,-0.742389
-0.384815,-0.871195
0.307592,-0.935597
-0.346204,-0.967799
-0.673102,-0.983899
0.163449,-0.991950
0.081725,0.004025
0.040862,0.502013
0.520431,-0.248994
0.760216,-0.624497
0.380108,0.187752
-0.309946,-0.406124
-0.654973,-0.703062
-0.827487,-0.851531
0.086257,-0.925766
-0.456872,-0.962883
-0.228436,0.018559
0.385782,-0.490721
0.692891,-0.745360
-0.153554,-0.872680
0.423223,-0.936340
0.211611,0.031830
0.105806,0.515915
-0.447097,-0.242043
0.276451,-0.621021
-0.361774,-0.810511
0.319113,-0.905255
-0.340444,-0.952628
-0.670222,-0.976314
-0.835111,-0.988157
0.082445,-0.994078
0.541222,-0.997039
0.270611,0.001480
0.135306,0.500740
0.567653,-0.249630
0.783826,-0.624815
-0.108087,-0.812407
-0.054043,0.093796
0.472978,-0.453102
0.736489,-0.726551
0.868245,-0.863275
0.434122,0.068362
-0.282939,-0.465819
-0.641469,-0.732909
-0.320735,0.133545
0.339633,-0.433227
-0.330184,-0.716614
-0.165092,0.141693
0.417454,-0.429153
0.208727,0.285423
0.104364,0.642712
-0.447818,-0.178644
-0.723909,-0.589322
-0.861955,-0.794661
-0.430977,0.102669
-0.215489,0.551335
0.392256,-0.224333
0.696128,-0.612166
0.848064,-0.806083
-0.075968,-0.903042
-0.037984,0.048479
0.481008,-0.475760
-0.259496,-0.737880
0.370252,-0.868940
0.185126,0.065530
-0.407437,-0.467235
-0.203719,0.266382
-0.101859,0.633191
-0.550930,-0.183404
0.224535,-0.591702
0.112268,0.204149
-0.443866,-0.397926
-0.721933,-0.698963
0.139033,-0.849481
0.069517,0.075259
-0.465242,-0.462370
0.267379,-0.731185
0.633690,-0.865593
0.816845,-0.932796
0.408422,0.033602
-0.295789,-0.483199
-0.647894,-0.741600
-0.823947,-0.870800
-0.911974,-0.935400
-0.955987,-0.967700
-0.477993,0.016150
-0.238997,0.508075
0.380502,-0.245962
-0.309749,-0.622981
-0.154875,0.188509
0.422563,-0.405745
-0.288719,-0.702873
0.355641,-0.851436
0.677820,-0.925718
0.838910,-0.962859
-0.080545,-0.981430
-0.040272,0.009285
-0.520136,-0.495357
-0.260068,0.252321
-0.130034,0.626161
-0.065017,0.813080
0.467491,-0.093460
0.733746,-0.546730
-0.133127,-0.773365
-0.566564,-0.886682
0.216718,-0.943341
-0.391641,-0.971671
0.304180,-0.985835
0.152090,0.007082
0.076045,0.503541
-0.461978,-0.248229
0.269011,-0.624115
-0.365494,-0.812057
-0.182747,0.093971
-0.591374,-0.453014
0.204313,-0.726507
0.602157,-0.863254
0.301078,0.068373
0.650539,-0.465813
0.325270,0.267093
0.662635,-0.366453
-0.168683,-0.683227
-0.084341,0.158387
-0.042171,0.579193
-0.521085,-0.210403
-0.760543,-0.605202
-0.880271,-0.802601
0.059864,-0.901300
0.529932,-0.950650
0.764966,-0.975325
0.882483,-0.987663
-0.058758,-0.993831
-0.029379,0.003084
-0.014690,0.501542
-0.007345,0.750771
0.496328,-0.124614
0.748164,-0.562307
-0.125918,-0.781154
0.437041,-0.890577
0.218520,0.054712
0.109260,0.527356
-0.445370,-0.236322
-0.222685,0.381839
-0.611342,-0.309081
0.194329,-0.654540
-0.402836,-0.827270
-0.701418,-0.913635
0.149291,-0.956818
0.074646,0.021591
0.537323,-0.489204
0.268661,0.255398
-0.365669,-0.372301
0.317165,-0.686151
0.658583,-0.843075
-0.170709,-0.921538
0.414646,-0.960769
0.707323,-0.980384
0.853661,-0.990192
0.426831,0.004904
0.713415,-0.497548
0.356708,0.251226
0.178354,0.625613
0.589177,-0.187194
-0.205412,-0.593597
-0.102706,0.203202
-0.551353,-0.398399
-0.775676,-0.699200
-0.887838,-0.849600
-0.943919,-0.924800
0.028040,-0.962400
0.014020,0.018800
-0.492990,-0.490600
-0.246495,0.254700
0.376753,-0.372650
0.688376,-0.686325
-0.155812,-0.843162
0.422094,-0.921581
-0.288953,-0.960791
0.355524,-0.980395
-0.322238,-0.990198
-0.661119,-0.995099
-0.330560,0.002451
0.334720,-0.498775
-0.332640,-0.749387
-0.166320,0.125306
-0.083160,0.562653
-0.041580,0.781327
-0.020790,0.890663
-0.010395,0.945332
0.494803,-0.027334
-0.252599,-0.513667
-0.626299,-0.756834
-0.313150,0.121583
-0.156575,0.560792
-0.078287,0.780396
-0.039144,0.890198
-0.519572,-0.054901
0.240214,-0.527451
0.620107,-0.763725
-0.189946,-0.881863
0.405027,-0.940931
0.702513,-0.970466
-0.148743,-0.985233
0.425628,-0.992616
0.212814,0.003692
0.106407,0.501846
0.053204,0.750923
0.526602,-0.124539
-0.236699,-0.562269
0.381650,-0.781135
0.690825,-0.890567
0.345413,0.054716
-0.327294,-0.472642
-0.163647,0.263679
-0.081823,0.631840
-0.540912,-0.184080
0.229544,-0.592040
-0.385228,-0.796020
-0.692614,-0.898010
-0.346307,0.050995
0.326847,-0.474503
-0.336577,-0.737251
-0.168288,0.131374
-0.584144,-0.434313
0.207928,-0.717156
-0.396036,-0.858578
0.301982,-0.929289
-0.349009,-0.964645
-0.174505,0.017678
-0.587252,-0.491161
0.206374,-0.745581
0.103187,0.127210
0.051593,0.563605
-0.474203,-0.218198
-0.737102,-0.609099
-0.368551,0.195451
0.315725,-0.402275
0.157862,0.298863
0.078931,0.649431
0.539466,-0.175284
0.269733,0.412358
0.634866,-0.293821
0.317433,0.353089
-0.341283,-0.323455
0.329358,-0.661728
-0.335321,-0.830864
-0.167660,0.084568
-0.083830,0.542284
0.458085,-0.228858
0.729042,-0.614429
-0.135479,-0.807214
-0.567739,-0.903607
-0.283870,0.048196
-0.641935,-0.475902
0.179033,-0.737951
0.589516,-0.868975
-0.205242,-0.934488
-0.602621,-0.967244
-0.301310,0.016378
-0.650655,-0.491811
-0.325328,0.254095
-0.662664,-0.372953
-0.831332,-0.686476
0.084334,-0.843238
0.542167,-0.921619
0.271084,0.039190
-0.364458,-0.480405
0.317771,-0.740202
-0.341115,-0.870101
0.329443,-0.935051
-0.335279,-0.967525
0.332361,-0.983763
0.166180,0.008119
0.583090,-0.495941
-0.208455,-0.747970
0.395773,-0.873985
-0.302114,-0.936993
-0.151057,0.031504
-0.575528,-0.484248
-0.287764,0.257876
-0.643882,-0.371062
0.178059,-0.685531
-0.410971,-0.842766
-0.205485,0.078617
-0.602743,-0.460691
0.198629,-0.730346
0.099314,0.134827
-0.450343,-0.432586
-0.225171,0.283707
-0.112586,0.641853
0.443707,-0.179073
-0.278146,-0.589537
-0.639073,-0.794768
0.180463,-0.897384
0.590232,-0.948692
0.295116,0.025654
0.147558,0.512827
0.573779,-0.243587
-0.213111,-0.621793
-0.106555,0.189103
-0.053278,0.594552
-0.026639,0.797276
-0.013319,0.898638
-0.506660,-0.050681
0.246670,-0.525341
0.623335,-0.762670
-0.188332,-0.881335
-0.094166,0.059332
-0.047083,0.529666
0.476458,-0.235167
0.738229,-0.617583
-0.130885,-0.808792
-0.065443,0.095604
-0.532721,-0.452198
-0.266361,0.273901
-0.633180,-0.363049
-0.816590,-0.681525
-0.908295,-0.840762
-0.954148,-0.920381
-0.477074,0.039809
-0.738537,-0.480095
-0.369268,0.259952
-0.684634,-0.370024
-0.342317,0.314988
-0.171159,0.657494
